Plot,Repeat,PAR,A,Ci,gs,Flag_removal
1124,1,50.74434662,-0.779079952,434.628926,0.030104119,
1124,2,1798.451294,14.84783038,NA,0.131438374,
1124,2,1100.446655,13.69574721,NA,0.130243983,
1124,2,499.0638428,10.98296568,NA,0.134989938,
1124,2,301.7863464,7.55005753,NA,0.122449771,
1124,2,150.0171661,5.223863544,NA,0.115148442,
1124,2,48.49633789,1.44675177,NA,0.11177976,
1124,2,48.49633789,1.44675177,NA,0.11177976,
1124,3,1798.706909,18.86013519,244.4246861,0.215466098,
1124,3,1798.697754,19.06468232,244.6676549,0.218073701,
1124,3,1101.154175,17.88537873,264.5695602,0.235530896,
1124,3,502.744812,15.47510356,293.5311856,0.261594332,
1124,3,298.9993896,12.15621583,312.9581363,0.254497894,
1124,3,147.2041626,6.590722986,347.1839075,0.242272198,
1124,3,50.04832458,2.744383295,373.5789248,0.238290196,
1126,1,1799.935913,33.57615719,250.9169888,0.404678867,
1126,1,1101.701294,29.35172697,271.5603815,0.410969713,
1126,1,500.2738647,25.69112038,281.5564387,0.385221084,
1126,1,301.8356323,14.5872867,327.2948334,0.36979664,
1126,1,150.7550964,8.969968401,345.5410967,0.308431089,
1126,1,51.27099228,1.013639228,387.2326654,0.256930741,
1126,1,51.27099228,1.013639228,387.2326654,0.256930741,
1126,2,1800.821655,19.84623646,205.8265445,0.17711952,
1126,2,1100.945801,18.97086819,223.6842406,0.186181407,
1126,2,498.7505798,17.5149105,235.0093639,0.182468182,
1126,2,299.5725708,12.54421267,275.770102,0.175322855,
1126,2,151.8194122,7.089665379,317.1497701,0.151675982,
1126,2,50.46592331,2.438697816,360.4490943,0.118419448,
1126,2,50.46592331,2.438697816,360.4490943,0.118419448,
1126,3,1800.740479,19.81446196,210.344182,0.182268361,
1126,3,1101.325684,21.12335862,206.2579166,0.188047064,
1126,3,500.921875,14.09422359,272.5202519,0.194731004,
1126,3,299.629364,9.43628894,305.5068708,0.179222927,
1126,3,150.8159485,6.476400676,330.9537245,0.171548496,
1126,3,50.93453598,1.323431212,379.6024478,0.160151436,
1126,3,50.93453598,1.323431212,379.6024478,0.160151436,
1127,1,1801.000488,21.91983654,237.8412303,0.243888956,
1127,1,1100.668579,20.07420605,259.1871742,0.257633924,
1127,1,500.5452271,15.38606918,297.7275953,0.274769448,
1127,1,300.9342957,11.3835444,324.0046136,0.277923869,
1127,1,148.4844208,6.9073155,351.2261638,0.27163327,
1127,1,50.80418015,1.686576094,384.4356286,0.269142907,
1127,1,50.80418015,1.686576094,384.4356286,0.269142907,
1127,3,1798.813721,36.64907384,239.1378207,0.426257402,
1127,3,1098.588745,33.46960707,259.9146903,0.448377557,
1127,3,499.2976074,25.2956454,293.8112487,0.448676224,
1127,3,300.0967102,16.95111315,319.3581467,0.398573915,
1127,3,148.1387482,7.856099842,353.6650916,0.33657203,
1127,3,50.54597855,2.615101803,377.1192768,0.26056304,
1127,3,50.54597855,2.615101803,377.1192768,0.26056304,
1128,1,1800.088257,22.75624532,231.060171,0.245875881,
1128,1,1102.06897,20.33498535,258.7692286,0.265356114,
1128,1,499.9104309,14.06624766,302.7316493,0.273456122,
1128,1,301.4838257,9.926742301,327.5337323,0.26653663,
1128,1,150.260376,5.095126361,356.1189652,0.24588692,
1128,1,51.06415939,1.82881645,377.936716,0.220552519,
1128,1,51.06415939,1.82881645,377.936716,0.220552519,
1128,2,1800.095581,12.92584399,236.6755436,0.137395148,
1128,2,1100.347046,12.53492531,231.0231444,0.127525339,
1128,2,498.059967,7.63431824,297.8697403,0.131981756,
1128,2,299.0995178,5.887700629,318.4354311,0.128766907,
1128,2,151.407486,3.429453451,347.683978,0.121395096,
1128,2,50.28305054,-0.05206314,394.5660578,0.109326716,
1128,2,50.28305054,-0.05206314,394.5660578,0.109326716,
1128,3,1798.016479,16.56124606,282.4382744,0.261534013,
1128,3,1100.30835,15.23446865,300.4853665,0.285467041,
1128,3,498.0026245,11.19411269,330.1790731,0.305083705,
1128,3,301.620636,8.386496495,347.9531162,0.313782449,
1128,3,148.9857178,4.545285254,369.6070497,0.312220984,
1128,3,50.82112122,-0.242999134,396.3196489,0.3094701,
1128,3,50.82112122,-0.242999134,396.3196489,0.3094701,
1129,1,1799.283936,21.9578267,194.0423159,0.190418294,
1129,1,1103.236206,19.05123541,225.005108,0.195695166,
1129,1,502.7917175,14.2785229,259.4084356,0.184016705,
1129,1,301.0328674,11.09747296,270.118595,0.154108492,
1129,1,150.8029785,5.881940772,305.2523208,0.115032109,
1129,1,49.17409134,1.093835396,362.1518323,0.06823689,
1129,1,49.17409134,1.093835396,362.1518323,0.06823689,
1129,3,1798.397827,6.624093215,243.3502787,0.071608041,
1129,3,1102.211182,6.34630211,204.6796444,0.054139528,
1129,3,502.0319214,4.688039985,193.539011,0.037524578,
1129,3,300.8045349,3.690002705,145.8244024,0.023766763,
1129,3,150.9877167,2.270610813,-749.7316377,0.003156275,
1129,3,48.99222183,-0.016359977,390.0132166,-0.006055151,
1129,3,48.99222183,-0.016359977,390.0132166,-0.006055151,
1130,1,1798.210571,9.692800502,152.1068835,0.06577158,
1130,1,1101.139404,9.116176816,178.9289996,0.069316376,
1130,1,501.2279358,6.945003331,224.3693642,0.066852494,
1130,1,298.724823,7.051546583,204.6811698,0.060431877,
1130,1,148.4212036,4.740036123,248.4035602,0.052703144,
1130,1,51.54240036,1.492870896,337.5369777,0.042870456,
1130,1,51.54240036,1.492870896,337.5369777,0.042870456,
1130,2,1799.342896,7.604195016,193.6249175,0.063092668,
1130,2,1098.839111,6.389281244,217.6104589,0.059929478,
1130,2,500.3314819,6.520149103,201.3430375,0.05526829,
1130,2,298.156189,4.067560768,271.5319607,0.054380502,
1130,2,148.7003326,3.362177637,289.3723761,0.052397126,
1130,2,48.60154724,0.355650125,378.9454944,0.040025222,
1130,2,48.60154724,0.355650125,378.9454944,0.040025222,
1130,3,1798.494751,10.38538604,225.4519395,0.104115648,
1130,3,1100.439819,9.706781107,234.1717335,0.101785135,
1130,3,500.9907227,7.419261816,269.2988589,0.09919742,
1130,3,298.5643005,6.081401661,278.2549963,0.086800926,
1130,3,148.8275299,3.381607579,315.9289335,0.071284548,
1130,3,48.81974411,0.328934651,382.8143465,0.051310693,
1130,3,48.81974411,0.328934651,382.8143465,0.051310693,
1131,1,1800.579956,23.9065013,203.4608196,0.21470061,
1131,1,1101.497192,22.13632186,232.4703121,0.234278125,
1131,1,497.9333191,16.43826852,281.0123135,0.247676872,
1131,1,298.7999573,13.39220448,303.0584922,0.248195298,
1131,1,148.1438751,6.834834719,348.5197111,0.248683352,
1131,1,50.74726105,2.576171771,377.9363317,0.244757138,
1131,1,50.74726105,2.576171771,377.9363317,0.244757138,
1131,2,1798.472534,20.65766621,214.1014972,0.196398674,
1131,2,1101.497314,18.12378397,244.6424564,0.206730599,
1131,2,501.2483521,14.0783299,279.2757362,0.207926249,
1131,2,298.4629517,12.8952661,286.4781737,0.201240461,
1131,2,148.7384033,8.768789134,320.5676636,0.199069829,
1131,2,48.44726181,3.070901297,367.1693703,0.186216808,
1131,2,48.44726181,3.070901297,367.1693703,0.186216808,
1131,3,1800.69043,20.2264747,NA,0.254807842,
1131,3,1098.522217,18.8934508,NA,0.239355544,
1131,3,499.5158997,15.24470711,NA,0.229813464,
1131,3,301.2172852,12.61128209,NA,0.221225883,
1131,3,147.9611969,7.23818438,NA,0.213585987,
1131,3,49.41749573,3.275427131,NA,0.183694298,
1131,3,49.41749573,3.275427131,NA,0.183694298,
1132,1,1799.087402,13.11726546,233.3242732,0.142051209,
1132,1,1098.393921,12.50280943,244.7885958,0.144968951,
1132,1,501.5993958,10.11212814,268.4967526,0.139338918,
1132,1,300.1447144,7.367668315,291.7550419,0.125767184,
1132,1,150.1332245,4.163527628,327.4375665,0.112351411,
1132,1,50.20465469,1.583039494,360.5372519,0.092433983,
1132,1,50.20465469,1.583039494,360.5372519,0.092433983,
1132,2,1801.540283,6.241018011,227.3539046,0.064746846,x
1132,2,1100.076294,4.911772342,269.5535577,0.068918196,
1132,2,500.7673645,4.598569645,279.8757518,0.069747825,
1132,2,299.3798218,3.626174091,300.3146284,0.06772797,
1132,2,149.4084778,2.867452491,316.3331884,0.065498476,
1132,2,47.92483521,0.706211067,368.371117,0.062366209,
1132,2,47.92483521,0.706211067,368.371117,0.062366209,
1132,3,1799.101074,2.030051256,241.4820211,0.022735272,x
1132,3,1101.81604,2.501775124,235.3943472,0.026330858,x
1132,3,500.4823303,1.493361116,304.4645197,0.028788622,x
1132,3,299.1981506,1.748180373,296.0584873,0.030192405,x
1132,3,148.8821411,3.420932768,216.2828251,0.031489008,x
1132,3,50.29115677,-0.28280714,404.2729828,0.029824744,x
1132,3,50.29115677,-0.28280714,404.2729828,0.029824744,x
1133,1,1797.800659,26.15547162,198.1531757,0.22909946,
1133,1,1100.288208,23.40506536,231.4781172,0.24631287,
1133,1,501.627533,18.73407861,272.6807696,0.26282844,
1133,1,298.0748901,13.04666717,312.4642823,0.271162952,
1133,1,151.3730621,7.452135351,346.6117739,0.265043458,
1133,1,49.93443298,1.347308599,386.014215,0.25663469,
1133,1,49.93443298,1.347308599,386.014215,0.25663469,
1133,2,1801.801636,26.80374002,265.6624068,0.367604971,
1133,2,1799.332153,25.37605344,264.9524729,0.34117375,x
1133,2,1101.383301,25.15314102,274.5849579,0.366890598,
1133,2,1099.127197,24.01900642,270.2689803,0.33288577,x
1133,2,500.9908142,19.02691508,299.6338101,0.346450541,
1133,2,499.70755,14.69552455,319.3373587,0.33742681,x
1133,2,300.3918457,12.01276042,331.9705277,0.329484426,x
1133,2,299.5941772,15.78084254,311.3303027,0.322493591,
1133,2,150.1604462,8.7421881,346.0360377,0.296752079,
1133,2,148.3105927,6.528391572,359.1817163,0.316311629,x
1133,2,51.42156219,3.016021548,377.5768081,0.266490128,x
1133,2,51.42156219,3.016021548,377.5768081,0.266490128,x
1133,2,50.77846527,3.542851951,374.2097109,0.293699937,
1133,2,50.77846527,3.542851951,374.2097109,0.293699937,
1133,3,1800.741089,20.2407873,231.8250861,0.211681603,
1133,3,1100.484741,18.51806553,254.0724141,0.223268658,
1133,3,499.870697,14.06598827,287.0962123,0.220305041,
1133,3,300.3648682,10.79382423,311.4588711,0.217586369,
1133,3,148.0477448,6.414993592,341.278268,0.198732226,
1133,3,48.56391907,1.08854341,386.0300573,0.194743964,
1133,3,48.56391907,1.08854341,386.0300573,0.194743964,
1134,1,1802.731323,6.961707329,-181.1930678,0.019318896,x
1134,1,1102.154419,1.896522909,290.2765769,0.030307148,x
1134,1,501.3883057,0.332031932,355.7071905,0.014984076,x
1134,1,296.6253662,1.165665167,11749.80749,-0.000162431,x
1134,1,150.7819824,5.103321527,34.74628524,0.022719079,x
1134,1,46.853508,0.920788358,260.2113122,0.011056722,x
1134,1,46.853508,0.920788358,260.2113122,0.011056722,x
1134,2,1800.133057,20.80822451,202.3498619,0.182198248,
1134,2,1100.223389,17.92623108,235.1078202,0.1892147,
1134,2,498.9223328,13.88061933,264.4638885,0.178810696,
1134,2,300.7565308,11.596122,278.9736055,0.167485232,
1134,2,150.5275421,8.625624229,299.6495271,0.150998592,
1134,2,48.87620544,1.69791112,371.8330156,0.129576811,
1134,2,48.87620544,1.69791112,371.8330156,0.129576811,
1134,3,1799.662231,28.38174079,255.5292916,0.354264145,
1134,3,1100.522339,23.56326007,279.9302928,0.355745947,
1134,3,500.3414307,17.64787993,307.7356362,0.348415157,
1134,3,301.0143738,11.10774293,337.6563312,0.337184959,
1134,3,149.0244446,7.074973356,356.4645768,0.31940046,
1134,3,51.55115509,0.866080761,388.6089343,0.289778763,
1134,3,51.55115509,0.866080761,388.6089343,0.289778763,
1136,1,1800.842163,2.602996822,342.832973,0.099000038,
1136,1,1098.114868,2.105649813,352.2679782,0.099552916,
1136,1,500.8387756,1.545133774,361.8026558,0.097253777,
1136,1,299.882019,0.826759173,374.5208141,0.099574107,
1136,1,149.4573669,0.234713243,384.6950802,0.100591628,
1136,1,51.04272079,-0.871343194,402.6728962,0.100379107,
1136,1,51.04272079,-0.871343194,402.6728962,0.100379107,
1136,3,1798.799438,3.976955711,229.4522289,0.040448318,
1136,3,1098.022705,4.552159887,217.5092907,0.042452097,
1136,3,501.8945313,4.18921731,241.6224957,0.04523739,
1136,3,298.5853882,4.812582352,212.0638021,0.043138105,x
1136,3,147.7709961,2.7254501,286.994926,0.042063498,
1136,3,50.48664474,1.942630467,301.736127,0.034713655,
1136,3,50.48664474,1.942630467,301.736127,0.034713655,
1137,2,1801.293945,10.99160878,227.4087841,0.112950474,
1137,2,1101.511475,12.85097201,215.0632869,0.121236195,
1137,2,499.5906372,10.88028674,251.1650226,0.129138253,
1137,2,303.3244629,10.57352468,259.9174846,0.133363188,
1137,2,152.4115601,7.190350221,302.0304925,0.134021028,
1137,2,49.9847641,3.366140569,349.6445146,0.13747261,
1137,2,49.9847641,3.366140569,349.6445146,0.13747261,
1138,1,1799.157104,16.88411315,254.9375608,0.206166517,
1138,1,1099.933594,15.96792086,270.1087385,0.217495806,
1138,1,499.7910767,14.640016,286.8000061,0.228143958,
1138,1,298.90802,11.20291253,311.1069079,0.224309571,
1138,1,149.7197266,6.540584369,348.4327153,0.236045799,
1138,1,51.21776581,3.004652004,373.8149387,0.232555248,
1138,1,51.21776581,3.004652004,373.8149387,0.232555248,
1138,2,1799.454102,19.89747172,249.4851154,0.236918564,
1138,2,1100.362183,18.22145699,262.076388,0.236130065,
1138,2,498.6344604,16.84033407,274.5531358,0.23804882,
1138,2,299.4949951,9.204004712,326.6474385,0.234312347,
1138,2,149.2094269,6.885619626,342.3580298,0.22658401,
1138,3,1798.510498,19.45341073,204.8981543,0.173650075,
1138,3,1101.68103,17.37749634,225.8870193,0.173530069,
1138,3,499.2142639,13.47820917,258.7262458,0.166132849,
1138,3,299.7800903,12.00470736,262.7268522,0.151436281,
1138,3,149.52565,5.708229586,325.3725236,0.138460563,
1138,3,48.85955048,0.236654212,389.1580797,0.103127895,
1138,3,48.85955048,0.236654212,389.1580797,0.103127895,
1139,1,1800.362305,10.79974039,206.3997123,0.095381159,
1139,1,1099.234741,11.59408882,216.2033883,0.107265196,
1139,1,499.7463379,10.36184041,244.6749964,0.113518355,
1139,1,300.1530762,9.345717201,267.8748201,0.121104188,
1139,1,152.0354004,6.165425284,310.1917431,0.119718734,
1139,1,50.4747963,2.051764805,361.6556317,0.102629564,
1139,1,50.4747963,2.051764805,361.6556317,0.102629564,
1139,2,1798.794922,37.53676372,5.247011788,0.158834326,
1139,2,1099.855591,33.59442015,32.00180273,0.151974435,
1139,2,498.1346436,25.69804335,34.10611371,0.115845401,
1139,2,302.4139099,19.96130425,22.44671209,0.08658831,
1139,2,151.5442047,13.31612356,22.3489254,0.057359121,
1139,2,49.36138535,8.806392156,-94.73241438,0.028727736,
1139,2,49.36138535,8.806392156,-94.73241438,0.028727736,
1139,3,1800.991089,21.82402082,183.8944013,0.172787199,
1139,3,1100.190552,18.33823813,220.2928897,0.174973849,
1139,3,502.0045166,11.45916611,281.2907419,0.168159601,
1139,3,298.638092,7.135692685,321.5294878,0.162868037,
1139,3,148.3431244,1.742237611,374.6577577,0.152291376,
1139,3,50.71659851,-2.088120312,420.3218409,0.125919254,
1139,3,50.71659851,-2.088120312,420.3218409,0.125919254,
1140,1,1800.611694,47.91049523,241.4926893,0.555465392,
1140,1,1100.789917,44.0670267,260.9490125,0.583875399,
1140,1,498.4869995,33.69738278,293.8479687,0.591986113,
1140,1,299.5114441,27.16381841,312.4209224,0.583073736,
1140,1,151.6938477,14.89595904,346.9091494,0.551010705,
1140,1,50.48714828,5.811026265,373.2504115,0.478318692,
1140,1,50.48714828,5.811026265,373.2504115,0.478318692,
1140,2,1799.828125,6.964832274,140.0088933,0.045093946,
1140,2,1100.804077,6.439563338,166.059293,0.046268002,
1140,2,498.8450317,4.891525033,208.1243334,0.042906306,
1140,2,301.066925,4.610632533,202.5184345,0.039080476,
1140,2,151.6806183,2.771649586,272.4503303,0.037091364,
1140,2,48.29573441,0.425963015,365.8809607,0.025215357,
1140,2,48.29573441,0.425963015,365.8809607,0.025215357,
1140,3,1798.22522,4.488001199,205.6405605,0.039393374,x
1140,3,1099.289063,5.579095509,178.5716384,0.042286616,
1140,3,500.9021606,4.850347672,198.2258666,0.040235229,
1140,3,298.4456177,4.148261787,234.710944,0.042358782,
1140,3,150.8955688,3.983219917,234.0818275,0.04032707,x
1140,3,51.31604004,1.318888972,311.5993524,0.026082099,
1140,3,51.31604004,1.318888972,311.5993524,0.026082099,
1141,1,1798.299927,7.46154802,234.0092193,0.079937894,
1141,1,1099.133057,7.058946375,240.0527423,0.07773202,
1141,1,501.3300476,6.01177292,255.6877019,0.07325954,
1141,1,298.186554,4.352775456,283.8430394,0.066665434,
1141,1,151.9754639,2.784277447,311.9626373,0.057718835,
1141,1,50.38110733,1.428138321,342.7128959,0.048515038,
1141,1,50.38110733,1.428138321,342.7128959,0.048515038,
1141,2,1799.859741,20.36439472,270.1795443,0.297251814,
1141,2,1099.854736,15.43228898,295.2390171,0.284857807,
1141,2,499.1376038,12.17244717,312.0110235,0.270095141,
1141,2,301.020874,8.972756778,326.6353768,0.239034218,
1141,2,150.5770416,4.431767982,354.5364017,0.20810613,
1141,2,49.75376129,5.842653799,336.3443099,0.176085149,x
1141,2,49.75376129,5.842653799,336.3443099,0.176085149,x
1141,3,1799.785522,5.545985329,193.6870975,0.046361093,
1141,3,1100.018066,4.838056536,229.8181374,0.049398102,
1141,3,501.3568726,4.169375071,262.5521635,0.053083559,
1141,3,298.0941162,3.431467779,281.5384404,0.051184034,
1141,3,152.0892334,2.389337621,311.3724126,0.048821836,
1141,3,50.24007034,0.753348897,361.9027774,0.042380304,
1141,3,50.24007034,0.753348897,361.9027774,0.042380304,
1142,1,1800.206665,16.00218968,214.8368191,0.154984465,
1142,1,1100.110107,15.00515296,229.1744226,0.157120257,
1142,1,500.0834656,11.9331119,265.1700295,0.160268422,
1142,1,301.8208313,9.856215932,285.7799208,0.157571479,
1142,1,148.4536133,5.595539502,328.8735201,0.150726602,
1142,1,51.63342285,-8.778499016,-2148.292899,-0.005449841,
1142,1,51.63342285,-8.778499016,-2148.292899,-0.005449841,
1142,2,1799.673218,15.34694532,226.7473287,0.159039402,
1142,2,1099.930054,14.07262203,251.5399855,0.170934203,
1142,2,502.0593262,10.89159208,291.5541107,0.184171854,
1142,2,301.7409668,8.637995261,313.3793254,0.185932976,
1142,2,148.9649506,5.732148507,339.9987153,0.183987625,
1142,2,50.90771866,2.22306901,371.5749452,0.174765225,
1142,2,50.90771866,2.22306901,371.5749452,0.174765225,
1143,1,1798.579468,19.88765585,163.9756599,0.145833908,
1143,1,1097.503052,18.62665639,192.6412103,0.155307145,
1143,1,500.6469116,14.2621094,247.5714034,0.163406446,
1143,1,297.468689,11.74316401,271.5376007,0.159794159,
1143,1,152.7185364,7.453052928,308.861847,0.144593454,
1143,1,49.4705925,2.585459526,357.3410978,0.114526026,
1143,1,49.4705925,2.585459526,357.3410978,0.114526026,
1143,2,1799.015259,27.93223571,202.862457,0.251713444,
1143,2,1101.805786,26.22672142,226.2863869,0.268398645,
1143,2,502.634491,19.56765611,272.6405551,0.275627233,
1143,2,299.0420227,14.63557344,303.584441,0.275025674,
1143,2,147.1723022,9.564905367,331.9142879,0.258779538,
1143,2,50.23773193,4.329622867,365.0038871,0.242860195,
1143,2,50.23773193,4.329622867,365.0038871,0.242860195,
1143,3,1798.414795,44.89730277,232.7772717,0.493125132,
1143,3,1098.571045,42.42470816,240.5286796,0.486051612,
1143,3,501.5246582,33.49260459,268.7153738,0.46638209,
1143,3,298.6358337,27.12448826,277.4572846,0.401126136,
1143,3,151.2831879,13.02765792,317.9464967,0.294677671,
1143,3,50.23856735,3.076373182,356.9849959,0.146775599,
1143,3,50.23856735,3.076373182,356.9849959,0.146775599,
1144,1,1796.469238,18.74786063,255.6220565,0.232705391,
1144,1,1095.035034,16.03183727,277.8683887,0.23551264,
1144,1,501.0127869,9.691463133,325.9625171,0.242042184,
1144,1,297.0679016,6.134381818,350.8613685,0.23747423,
1144,1,192.3001404,3.121290147,373.0365826,0.246107112,
1144,1,192.3001404,3.121290147,373.0365826,0.246107112,
1144,1,192.2837219,2.3368544,377.9648029,0.239039489,
1144,2,1800.3479,27.30407147,266.7119039,0.379257382,
1144,2,1099.431396,23.28594473,289.0906338,0.391910324,
1144,2,498.3121643,18.58402965,309.3772495,0.383136055,
1144,2,149.4365845,4.312467902,309.8288121,0.084411801,
1144,2,48.75966263,1.879096369,364.6770396,0.106091269,
1144,2,48.75966263,1.879096369,364.6770396,0.106091269,
1144,3,1800.35022,26.15292966,229.5890274,0.266457562,
1144,3,1098.447266,23.9174541,249.0561353,0.275447646,
1144,3,502.717865,18.32033069,279.41918,0.2639071,
1144,3,297.2025757,12.61781971,316.1170422,0.265107077,
1144,3,151.0195923,7.146921023,348.0181584,0.249444282,
1144,3,52.14232254,1.980646726,382.4345109,0.244445855,
1144,3,52.14232254,1.980646726,382.4345109,0.244445855,
1145,1,1798.594604,16.10018403,263.5669358,0.212720613,
1145,1,1098.160278,15.45276882,274.6195455,0.221538216,
1145,1,498.6331177,12.29432228,303.1560436,0.230588644,
1145,1,300.4675598,10.03989215,316.5043897,0.220523875,
1145,1,150.9080505,5.746144958,347.3414639,0.212265756,
1145,1,49.56490326,1.123327519,383.0095568,0.193519417,
1145,1,49.56490326,0.971791953,382.9198523,0.166248396,
1145,2,1800.247803,19.67635099,191.3207061,0.166666753,
1145,2,1099.2323,18.37007406,212.3979367,0.173161467,
1145,2,501.6651306,14.01031639,255.9593947,0.174090279,
1145,2,301.7885437,10.84421885,280.9793258,0.164120404,
1145,2,148.8655396,5.343032207,331.5580352,0.148570121,
1145,2,48.87953949,0.285555675,387.2391722,0.13233089,
1145,2,48.87953949,0.285555675,387.2391722,0.13233089,
1145,3,1800.146729,22.43246123,268.4952616,0.306851683,
1145,3,1101.320557,19.68156789,284.6811566,0.306208354,
1145,3,499.4561768,17.04374567,308.1295645,0.333344001,
1145,3,297.9014587,12.75319019,327.6196645,0.318252554,
1145,3,151.6078186,7.68811363,351.2543487,0.289844921,
1145,3,49.49254608,3.145032186,375.5189094,0.254004393,
1145,3,49.49254608,3.145032186,375.5189094,0.254004393,
1146,1,1801.240112,24.18018745,221.8846982,0.24283422,
1146,1,1101.58606,20.86148555,222.6117131,0.206679372,
1146,1,498.3511658,18.74450314,240.1325089,0.205494637,
1146,1,300.2307129,14.03812666,298.6059338,0.250408058,
1146,1,150.8892059,4.491556691,362.2721014,0.240190854,
1146,1,51.25363541,-0.45332938,398.7728156,0.182508871,
1146,1,51.25363541,-0.45332938,398.7728156,0.182508871,
1146,2,1798.407593,13.44698084,205.264257,0.120518573,
1146,2,1101.716431,13.74455267,217.2935032,0.130932546,
1146,2,499.8522949,13.58923978,231.9735138,0.140215937,
1146,2,300.1579285,9.849024059,274.7529875,0.13834183,
1146,2,148.0598602,6.318473357,312.7948335,0.130347549,
1146,2,50.58148193,0.732999072,380.9554261,0.103350314,
1146,2,50.58148193,0.732999072,380.9554261,0.103350314,
1146,3,1799.942139,16.46765935,231.8163833,0.174062928,
1146,3,1099.891602,16.92395196,232.6227389,0.177695269,
1146,3,501.2114563,15.9035896,236.4419253,0.168521969,
1146,3,298.9754028,10.40733896,284.5703696,0.158311028,
1146,3,149.8053741,7.034284731,314.3844299,0.146275086,
1146,3,49.45534515,3.155955025,354.3843284,0.128116371,
1146,3,49.45534515,3.155955025,354.3843284,0.128116371,
1147,1,1802.336792,17.71575337,154.5462118,0.124596266,
1147,1,1099.99939,16.73877659,174.0937502,0.127633931,
1147,1,498.3380432,13.3028505,213.7526358,0.123374811,
1147,1,299.2127075,9.685559742,230.3110189,0.09832273,
1147,1,151.1598511,4.763672016,274.7324447,0.066260722,
1147,1,51.32344437,0.148625046,383.7517904,0.037796532,
1147,1,51.32344437,0.148625046,383.7517904,0.037796532,
1147,2,1801.593628,19.62163829,215.7632551,0.18818605,
1147,2,1098.281128,17.49210682,248.3874398,0.205557006,
1147,2,498.7744446,12.05135071,298.0597406,0.213645553,
1147,2,299.3972473,7.724833067,331.7304523,0.209165023,
1147,2,148.6983337,2.318105005,374.9242918,0.201457108,
1147,2,50.72900772,-2.445227882,416.935376,0.1862221,
1147,2,50.72900772,-3.21285984,416.7465239,0.248371281,
1147,3,1798.599609,13.23373987,167.0569637,0.097968505,
1147,3,1099.343872,13.95378994,159.2672104,0.098960732,
1147,3,499.6105652,11.35429141,190.5104536,0.092380311,
1147,3,300.1243896,8.469349051,211.9901924,0.076605247,
1147,3,148.0719604,4.487187098,269.570375,0.059410869,
1147,3,50.45209122,0.529041175,363.6853601,0.030623921,
1147,3,50.45209122,0.529041175,363.6853601,0.030623921,
1148,1,1797.275879,18.77761592,277.0146997,0.274297448,
1148,1,1797.24292,18.76367321,279.4670665,0.280133391,
1148,1,1103.18103,17.71979132,272.1690455,0.245977511,
1148,1,499.0004272,13.57351419,287.6618236,0.213456539,
1148,1,303.0272827,10.7008825,296.3841435,0.181304231,
1148,1,151.3650665,5.639157678,332.8587404,0.150920929,
1148,1,48.89930344,1.967741099,367.7793491,0.120741941,
1148,2,1800.379272,7.265297271,188.1257132,0.058422248,
1148,2,1099.617188,6.658672056,219.2130994,0.062769548,
1148,2,499.8557739,6.142975902,239.8388939,0.06516329,
1148,2,300.443634,5.007068813,262.4904057,0.062217687,
1148,2,148.2558594,1.991018471,340.173509,0.061331784,
1148,2,50.67025375,0.560659739,377.3095428,0.057768792,
1148,2,50.67025375,0.560659739,377.3095428,0.057768792,
1149,1,1800.044189,19.27740453,196.8709939,0.166294124,
1149,1,1098.983643,17.25059315,221.0316661,0.169416999,
1149,1,499.9248047,16.43982134,222.3440977,0.160958868,
1149,1,301.4796448,10.56496196,260.2893396,0.132747851,
1149,1,148.247818,7.141719304,269.6349029,0.095518347,
1149,1,48.27219009,0.366429234,381.8400824,0.068106642,
1149,1,48.27219009,0.366429234,381.8400824,0.068106642,
1149,2,1800.751099,6.071380553,190.7034966,0.049122463,
1149,2,1099.076172,6.694871217,197.6402266,0.055774955,
1149,2,501.4607849,7.008097399,203.0447224,0.059636621,
1149,2,302.3233337,7.01736425,189.4611746,0.055556929,
1149,2,149.5684357,4.456400758,256.9312223,0.052824538,
1149,2,51.45201492,2.398490379,313.3903764,0.048373106,
1149,2,51.45201492,2.398490379,313.3903764,0.048373106,
1149,3,1799.283813,22.88111849,279.1015941,0.345871071,
1149,3,1101.293335,21.68585167,285.8816167,0.345709665,
1149,3,502.0346985,15.36455717,314.1095266,0.328301471,
1149,3,299.8574219,11.78785701,331.2262915,0.317253051,
1149,3,148.8215179,6.729698612,357.6168716,0.303861546,
1149,3,50.12926483,2.632815133,379.3906294,0.274778322,
1149,3,50.12926483,2.632815133,379.3906294,0.274778322,
1150,1,1799.326904,21.18228457,246.8336323,0.250377103,
1150,1,1101.61731,19.36812741,271.1443016,0.273813821,
1150,1,501.7975464,16.95429799,300.818668,0.315403167,
1150,1,300.6483459,13.78954063,320.7997608,0.323929877,
1150,1,150.8877106,7.386365858,358.1397986,0.341501919,
1150,1,49.11169434,2.34997258,385.1279125,0.361012362,
1150,1,49.11169434,2.34997258,385.1279125,0.361012362,
1150,3,1798.150391,31.50569909,240.5836611,0.367297668,
1150,3,1099.238159,29.30459342,259.0279279,0.386806795,
1150,3,499.3939819,20.7845211,302.7257602,0.404235391,
1150,3,298.3167725,15.63733537,325.7675057,0.403117378,
1150,3,149.2939453,7.517533562,361.4699191,0.39835354,
1150,3,51.0382309,3.101346035,381.1089118,0.379007686,
1150,3,51.0382309,3.101346035,381.1089118,0.379007686,
